ballnumber,inningno,over,outcome,batter,bowler,comment
126,2,18.4,1,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, 1 run,"
127,2,18.5,2,Ayush Badoni,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Ayush Badoni, 2 runs,"
128,2,18.6,2,Ayush Badoni,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Ayush Badoni, 2 runs,"
129,2,19.1,1wd,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 1 wide,"
130,2,19.1,2nb,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 2 no ball,"
131,2,19.1,2,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 2 runs,"
132,2,19.2,0,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, no run,"
133,2,19.3,w,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, no run,                           Wicket - c MS Dhoni b TU Deshpande batsmen out 23(18)"
134,2,19.4,0,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, no run,"
135,2,19.5,4,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, Four,"
136,2,19.6,6,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, Six,"
